image_no,nose_x,nose_y,nose_score,neck_x,neck_y,neck_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,right_elbow_x,right_elbow_y,right_elbow_score,right_wrist_x,right_wrist_y,right_wrist_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,mid_hip_x,mid_hip_y,mid_hip_score,right_hip_x,right_hip_y,right_hip_score,right_knee_x,right_knee_y,right_knee_score,right_ankle_x,right_ankle_y,right_ankle_score,left_hip_x,left_hip_y,left_hip_score,left_knee_x,left_knee_y,left_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_eye_x,right_eye_y,right_eye_score,left_eye_x,left_eye_y,left_eye_score,right_ear_x,right_ear_y,right_ear_score,left_ear_x,left_ear_y,left_ear_score,left_bigtoe_x,left_bigtoe_y,left_bigtoe_score,left_smalltoe_x,left_smalltoe_y,left_smalltoe_score,left_heel_x,left_heel_y,left_heel_score,right_bigtoe_x,right_bigtoe_y,right_bigtoe_score,right_smalltoe_x,right_smalltoe_y,right_smalltoe_score,right_heel_x,right_heel_y,right_heel_score,label
228,1010.05475,456.61578,0.887851,1071.8811,480.3021,0.90621305,1065.9774,477.3173,0.7913994,1092.5742,553.7807,0.8442363,1074.8666,621.60376,0.79601467,1083.5654,483.18597,0.86252564,1130.7455,550.88745,0.9009247,1086.5333,621.4123,0.8553966,1142.4513,600.97095,0.77944684,1145.4409,598.0542,0.6745484,1139.4484,715.7822,0.8750205,1257.2052,753.9482,0.78952795,1139.5702,603.8835,0.83402365,1092.5475,715.8504,0.9890315,1189.5612,809.7611,0.89329976,0,0,0,1018.84827,444.8781,0.8681776,0,0,0,1045.3969,439.061,0.9373642,1145.487,830.5428,0.7899212,1163.027,833.5345,0.85327363,1210.1766,812.81537,0.8564571,1257.2185,809.9933,0.8828061,1257.2527,806.91943,0.7247685,1277.8002,742.2661,0.7525083,1
229,998.1267,456.71005,0.9178232,1060.0233,480.26312,0.7580346,1051.266,477.24396,0.69958854,1089.5084,550.98413,0.14822666,1045.4073,600.8192,0.06590654,1065.94,483.199,0.8715308,1089.3954,568.47015,0.85824054,1027.7087,615.6477,0.8545501,1127.7439,598.069,0.7477135,1130.7509,597.9127,0.6632609,1089.476,715.55426,0.7917209,1207.199,745.07935,0.84057665,1121.9521,600.95624,0.7990939,1086.5239,715.7763,0.8802773,1189.5635,809.79346,0.8814006,0,0,0,1001.06476,444.9561,0.88985723,0,0,0,1024.8884,439.03818,0.9048911,1145.5204,830.54956,0.84012073,1163.074,833.5502,0.89788455,1210.1577,812.73535,0.85141003,1201.3159,786.1958,0.36707494,1195.4712,774.619,0.28433388,1221.9364,742.1879,0.8283385,1
230,998.134,456.70682,0.91892594,1060.0376,480.26425,0.7586596,1051.2777,477.23996,0.6970879,1089.5215,550.9868,0.14727029,1045.4412,598.08563,0.0653587,1065.9478,483.2093,0.87076175,1089.398,568.48206,0.8599514,1027.7023,615.64795,0.8550243,1127.749,598.0722,0.74800634,1133.5955,597.90796,0.663892,1089.4767,715.55524,0.79202706,1207.1984,745.07886,0.84060043,1121.948,600.9621,0.7990557,1086.5237,715.77734,0.8800863,1189.5635,809.7933,0.88140154,0,0,0,1001.0688,444.95276,0.89020765,0,0,0,1024.8907,439.03845,0.9043981,1145.5208,830.5496,0.83993506,1163.0739,833.5496,0.8978085,1210.157,812.7348,0.8513712,1201.315,786.19525,0.36712727,1195.4705,774.6178,0.28447917,1221.9363,742.18756,0.82855535,1
231,974.8431,453.6954,0.922827,1042.2954,477.2769,0.7799808,1027.798,474.39597,0.7130222,1045.3895,553.7518,0.2744816,995.2923,580.4248,0.22087856,1045.3793,477.34167,0.89889914,1042.3741,571.3763,0.842207,974.8176,597.86414,0.9096497,1095.2529,603.96576,0.82433414,1074.8673,603.8634,0.7864903,1024.8422,689.1351,0.88053715,1136.5074,750.99896,0.72996306,1110.042,609.7486,0.7567772,1092.3168,721.62445,0.8716289,1189.6289,806.86554,0.8408186,0,0,0,977.71814,439.01117,0.91316843,0,0,0,1001.3335,436.1375,0.9250731,1148.3611,833.314,0.7692143,1163.1945,836.2903,0.83485824,1213.0505,809.8942,0.82051027,1107.1982,792.25854,0.83767515,1110.0524,786.425,0.7988,1154.2175,748.0538,0.51891065,1
232,974.84564,453.70294,0.92291695,1039.5182,477.27878,0.7801932,1027.7941,474.40332,0.7136694,1045.3912,553.7535,0.2744263,995.2839,580.43726,0.2230215,1045.3787,477.34,0.898714,1042.3739,571.37604,0.8418746,974.8052,597.86847,0.910417,1095.2528,603.9672,0.8243988,1074.8668,603.8649,0.7868321,1024.8438,689.1365,0.88090014,1136.5098,751.00146,0.73020834,1110.043,609.74963,0.7570236,1092.3156,721.6232,0.8714955,1189.6311,806.8626,0.84018445,0,0,0,977.72003,439.01822,0.9118239,0,0,0,1001.33716,436.13428,0.92395484,1148.3661,833.31537,0.7700044,1163.1986,836.2899,0.8346614,1213.0527,809.8904,0.8214032,1107.1991,792.2579,0.8379948,1110.0533,786.42456,0.7989669,1154.2212,748.05426,0.51970285,1
233,954.2424,444.91016,0.86705387,1021.74817,462.63428,0.8025428,1018.7968,459.67453,0.7492518,998.3206,547.8522,0.3687215,945.2944,556.83374,0.43950188,1021.9366,468.44138,0.8493012,995.3233,553.9102,0.9089494,927.68256,568.5997,0.8595059,1068.8019,600.939,0.8373349,1048.2719,598.0907,0.8376515,980.58856,662.734,0.879298,1060.006,762.9138,0.821972,1083.5867,603.90314,0.7623986,1086.4913,721.54956,0.85196143,1189.5642,806.8541,0.8646352,0,0,0,957.1046,433.2956,0.89751565,0,0,0,980.716,433.12155,0.86800224,1145.5238,833.3106,0.8060299,1165.9298,833.5399,0.8090784,1210.2595,809.91425,0.8626672,1012.98883,792.21344,0.77757853,1018.8129,786.35956,0.7976621,1074.8755,774.5771,0.65378886,1
234,954.2447,444.91608,0.86653656,1021.74994,462.6345,0.80335754,1018.80066,459.67584,0.75013065,998.3126,547.84735,0.38097686,945.2823,556.8316,0.4562202,1024.6239,468.43488,0.8497054,995.3284,553.9128,0.9098824,927.6909,571.36847,0.86069083,1068.8033,600.93774,0.8379142,1048.2738,598.0901,0.8384289,980.58386,662.7325,0.88023674,1057.1711,762.893,0.82266533,1083.5873,603.90137,0.76276803,1086.488,721.5524,0.85150945,1189.5734,806.8679,0.8668313,0,0,0,957.10815,435.96637,0.8971285,0,0,0,980.7162,433.11914,0.8679085,1145.5237,833.3133,0.8042495,1165.9274,833.54486,0.8070056,1210.2599,809.9218,0.86377525,1012.99176,792.20624,0.78085923,1018.8141,786.35187,0.80010295,1074.8645,774.56396,0.6540396,1
235,936.44336,433.25607,0.9117691,1001.2097,456.57663,0.8882626,1015.9307,447.83875,0.79349536,1068.8456,483.28903,0.88182986,1101.261,524.4053,0.8625882,995.2751,459.57944,0.8749545,951.26184,547.8414,0.91977555,889.37317,544.9371,0.8101903,1042.3711,589.1203,0.75490344,1024.7555,586.1749,0.71862906,948.2179,645.04346,0.9163261,977.66315,762.78766,0.87356657,1051.1893,592.1154,0.7917841,1069.0044,712.72614,0.9216673,1186.469,792.23645,0.85052186,0,0,0,939.4469,427.2272,0.82600546,0,0,0,965.8711,415.54306,0.8336374,1145.4161,833.3827,0.86283094,1163.1051,833.4288,0.85305434,1207.1304,798.08044,0.74501646,927.67847,780.50494,0.64426035,930.67523,771.5916,0.612306,998.1168,774.55646,0.7292154,1
236,936.4443,433.25763,0.91205657,1001.2076,456.57645,0.88829505,1015.9278,447.8352,0.7931458,1068.8456,483.28708,0.88189,1101.261,524.40515,0.8621742,995.2731,459.5807,0.8746614,951.2609,547.84143,0.9200132,889.3693,544.9384,0.81057656,1042.37,589.12134,0.7548851,1024.7535,586.1754,0.718881,948.20874,645.0451,0.9151145,977.66486,762.7778,0.8737409,1051.1887,592.11646,0.7918455,1069.0042,712.7262,0.9216527,1186.4691,792.2363,0.8505516,0,0,0,939.44946,427.23035,0.8263219,0,0,0,965.8721,415.54233,0.83406466,1145.4159,833.3825,0.8628193,1163.1049,833.42847,0.8530301,1207.1307,798.08044,0.74503183,927.6756,780.5018,0.646796,930.6728,771.5876,0.61491406,998.1183,774.54114,0.7305416,1
237,936.448,433.26468,0.91013396,1001.20917,456.56656,0.88704854,1015.9327,447.82104,0.79271245,1068.851,483.28854,0.8835149,1101.2592,524.40875,0.86338663,995.2749,459.56888,0.87556773,951.26935,547.83887,0.9192043,889.3819,544.9475,0.81108284,1042.3699,589.1187,0.75438076,1024.7562,586.17413,0.71843493,948.2088,645.0389,0.91453934,977.6673,762.7755,0.87403524,1051.1854,592.1139,0.79155564,1069.0044,712.7261,0.9217108,1186.4694,792.2356,0.8507154,0,0,0,939.44556,427.23828,0.8268624,0,0,0,965.8534,415.54706,0.83274156,1145.4159,833.3825,0.86292946,1163.1049,833.4288,0.8529165,1207.1324,798.0789,0.7448991,927.6945,780.51184,0.6437466,930.6933,771.59735,0.6107757,998.1187,774.53345,0.73180926,1
238,936.45215,433.26517,0.91082066,1001.2118,456.57693,0.8887138,1015.9374,447.83987,0.79336387,1068.8536,483.29364,0.8823028,1101.259,524.40796,0.862759,995.2749,459.57925,0.8756848,951.26874,547.8399,0.9194676,889.39355,544.9379,0.8093929,1042.3755,589.11584,0.7547693,1024.7659,586.17285,0.71600217,948.2127,645.0406,0.9150858,977.66406,762.7775,0.8740084,1051.1848,592.11304,0.79217654,1069.0055,712.7244,0.92159605,1186.471,792.23865,0.85014457,0,0,0,939.4564,427.24008,0.8273048,0,0,0,965.87524,415.5511,0.83416384,1145.4146,833.38257,0.86276305,1163.1031,833.4298,0.85289633,1207.1337,798.0839,0.7444952,927.69037,780.5044,0.64649504,930.6855,771.58954,0.61421365,998.11316,774.539,0.728626,1
239,915.9043,427.31238,0.8544108,977.7139,439.1169,0.89128715,995.3013,433.19046,0.8819607,1045.4312,459.76953,0.90228,1086.594,486.1731,0.86019754,968.8253,453.70212,0.8345057,921.74866,530.34845,0.91926897,857.10565,527.2549,0.89372957,1001.3345,580.3943,0.79219073,992.36444,580.2961,0.71844774,907.1477,636.24805,0.87599397,904.0703,756.91016,0.84252167,1018.87714,583.3256,0.7786572,1045.4188,701.04895,0.8984752,1165.9133,783.32886,0.83770496,0,0,0,924.65936,412.70822,0.9095158,0,0,0,951.1177,409.74652,0.9486571,1142.4921,830.5237,0.88879955,1162.9733,824.6246,0.7773253,1186.6554,780.42694,0.79907197,854.00366,759.8225,0.70199656,859.8411,753.95746,0.6661181,909.94836,771.67426,0.7690466,1
240,918.7341,427.31665,0.8546074,977.7147,439.11792,0.8907339,995.30365,433.19382,0.88200074,1045.4355,459.7715,0.9013138,1086.595,486.17682,0.8593412,968.82776,453.70352,0.83461285,921.7494,530.348,0.91940665,857.1075,527.2553,0.8931427,1001.3327,580.399,0.7922429,992.3584,580.3004,0.7188313,907.1455,636.2447,0.8763008,904.07434,756.9054,0.8422998,1018.881,583.3302,0.7786511,1045.418,701.05,0.89867526,1165.9105,783.3244,0.837574,0,0,0,924.6606,412.7087,0.9094056,0,0,0,951.11414,409.7452,0.94780195,1142.4967,830.51215,0.8875753,1162.9789,824.60834,0.77763325,1186.6532,780.4169,0.79798084,854.0158,759.8178,0.7000988,859.85144,753.9529,0.66454023,909.95166,771.6667,0.76879084,1
241,898.1636,415.55334,0.86657804,957.02795,436.17358,0.9032947,977.55634,430.1319,0.8883474,1027.738,453.68402,0.83189857,1068.8165,459.77097,0.7179159,939.407,450.8408,0.7939824,892.2985,527.45,0.92761004,833.2765,518.49457,0.847332,974.62244,577.5193,0.7900394,957.08466,577.4602,0.7152473,880.5381,639.1868,0.9009686,836.38904,745.1543,0.8556903,980.5633,583.23364,0.7821087,1012.9614,701.0299,0.82249486,1136.5037,762.84235,0.84601116,0,0,0,904.04675,409.62692,0.96314335,0,0,0,930.497,409.4762,0.9811063,1142.4623,827.58966,0.8086405,1151.3569,812.91547,0.7594106,1154.2513,756.83307,0.7202881,789.40607,733.37085,0.704168,798.10596,730.4309,0.6662511,839.2724,765.7657,0.77210075,1
242,898.1594,415.5529,0.8660642,957.02606,436.17368,0.9037382,977.54865,430.12747,0.88773215,1027.7382,453.68088,0.8320866,1068.8031,459.76657,0.7142543,939.4088,450.84366,0.7941215,892.3017,527.45294,0.9274078,833.2759,518.4982,0.8471515,974.6241,577.5174,0.79031,957.08673,577.4596,0.7147859,880.5369,639.18445,0.90051246,836.38904,745.15515,0.85542685,980.5643,583.23157,0.78208166,1012.96063,701.0305,0.8222206,1136.5054,762.8429,0.8462736,0,0,0,904.04425,409.62848,0.96223474,0,0,0,930.4973,409.47922,0.9820212,1142.462,827.594,0.8097067,1151.3555,812.91956,0.7594733,1154.2512,756.83386,0.7203052,789.40656,733.37085,0.7039259,798.1064,730.43115,0.6659822,839.27313,765.7665,0.77170646,1
243,883.40015,418.471,0.9034126,942.38196,436.2573,0.85698277,960.018,430.13824,0.8274232,1004.158,436.27045,0.8206329,1021.81995,436.13397,0.35377195,924.7078,453.76694,0.82971513,874.649,530.2512,0.91621196,809.815,530.1694,0.9135105,933.5005,592.0513,0.74969506,927.5532,589.1453,0.6817284,851.09985,645.088,0.89350665,789.3608,742.12714,0.86258286,948.1604,594.9705,0.76015055,962.961,712.8152,0.8703689,1092.5261,739.1532,0.85955334,0,0,0,886.3692,409.6491,0.9482615,0,0,0,912.8947,409.47372,0.9135767,1121.9358,789.39325,0.8151109,1133.6058,780.4637,0.783241,1107.1569,718.7112,0.6860667,754.00885,721.59064,0.7593786,759.8178,718.79724,0.76228946,789.1944,762.7823,0.7522588,1
244,883.4009,418.47046,0.9033131,942.3805,436.257,0.8571421,960.0183,430.14017,0.82806456,1004.1429,436.2698,0.82170004,1021.8135,436.13235,0.35804346,924.70465,453.7662,0.82940537,874.649,530.25085,0.9165497,809.8156,530.1693,0.91362524,933.5036,592.04895,0.74897337,927.557,589.14404,0.6816173,851.0975,645.0865,0.89351845,789.36096,742.12775,0.8628142,948.1621,594.9681,0.76003265,962.9633,712.812,0.8695983,1092.5254,739.15283,0.85934097,0,0,0,886.3702,409.64874,0.9480102,0,0,0,912.8962,409.4736,0.91359353,1121.9364,789.39105,0.81603724,1133.605,780.4624,0.78268677,1107.1543,718.71204,0.6868517,754.009,721.59216,0.7613797,759.8159,718.7988,0.7643674,789.1954,762.7827,0.75220186,1
245,865.8748,430.09747,0.84574455,927.4624,450.856,0.8591314,942.3243,436.1425,0.79105294,965.8619,435.98868,0.46123135,974.7704,412.5693,0.121739894,906.8948,459.74008,0.8830013,859.86115,547.95624,0.91799057,789.27496,550.8835,0.90211046,903.9608,598.06024,0.7785857,892.33777,597.9724,0.682433,815.8839,651.00037,0.867982,765.63477,762.89105,0.87635255,906.8924,600.97723,0.8389435,901.137,718.6161,0.8478009,1027.7804,712.8076,0.81394,0,0,0,877.50806,412.68134,0.9057345,0,0,0,904.07324,412.51456,0.98009706,1074.7738,759.75854,0.79200625,1077.7023,742.2562,0.7884345,1042.4507,692.1364,0.72266215,727.49084,739.3215,0.40221432,736.2457,739.2969,0.39123508,762.8365,783.40936,0.774887,1
246,865.874,430.10223,0.8467102,927.46326,450.84735,0.8584573,942.32294,436.13788,0.7906402,965.85626,433.26117,0.4707963,974.7176,412.5655,0.11463058,906.8991,459.7307,0.8842828,859.8733,547.9451,0.91561747,789.2853,550.8891,0.90281427,903.96014,598.0606,0.7780785,892.3368,597.97186,0.6826232,815.88824,650.9996,0.86734045,765.63495,762.89246,0.87625515,906.8921,600.97687,0.8387657,901.1295,718.6191,0.84801656,1027.7677,712.79535,0.81391245,0,0,0,877.5047,412.68347,0.90557,0,0,0,904.07336,412.51385,0.98066777,1074.7734,759.7544,0.7895339,1077.6963,742.2562,0.78641844,1042.4492,692.1309,0.7261754,727.49475,739.32666,0.3997154,736.24915,739.3033,0.38860607,762.8366,783.41064,0.7746341,1
247,857.03253,435.97913,0.93216425,907.00525,465.5687,0.8930325,930.4724,450.82367,0.86732566,930.43445,412.51196,0.87311566,930.64404,368.42236,0.8175396,886.4277,483.28955,0.82976556,857.08093,568.56354,0.90453017,783.44574,597.8509,0.89699,865.8073,603.9729,0.757594,862.92865,601.003,0.661748,786.48224,651.0795,0.9173975,742.3143,762.741,0.8899951,862.9791,615.5989,0.8000909,836.33466,721.6088,0.9041243,951.14716,698.0269,0.8401411,0,0,0,860.01196,427.31656,0.9003614,0,0,0,886.42377,430.179,0.8975266,986.485,742.1615,0.75774974,992.3374,733.3074,0.72870195,954.22406,680.4243,0.65953267,715.7924,774.6106,0.48583776,718.5902,765.8581,0.51224,750.98065,774.56714,0.75309616,1
248,857.03296,435.9801,0.9325979,907.0063,465.57034,0.89263386,930.4734,450.81317,0.867033,930.4476,412.4978,0.8791959,930.6676,368.38184,0.8269613,886.42615,483.29996,0.8278214,857.0788,568.5653,0.90475017,783.44666,597.8482,0.89635444,865.802,603.97327,0.75859505,862.9218,601.0034,0.6634607,786.48456,651.0795,0.91738975,742.3149,762.7401,0.88900805,862.9795,615.5999,0.8007132,836.337,721.609,0.904149,951.14545,698.0193,0.8406291,0,0,0,860.0108,427.3193,0.9011229,0,0,0,886.41833,430.17853,0.8978207,986.49097,742.1756,0.7609312,992.3396,733.32556,0.73343873,954.2232,680.416,0.6628455,718.5812,774.5883,0.4886131,718.59357,765.8558,0.51627606,750.98334,774.5636,0.7536141,1
249,839.38727,439.0793,0.86666334,892.27716,483.20557,0.8699265,907.13306,462.66772,0.8548003,883.4335,433.07346,0.5517545,874.63794,389.07407,0.4431291,877.53467,503.8288,0.83076775,860.0314,583.33594,0.872461,812.7622,636.1958,0.8150674,856.97205,621.3794,0.75881696,862.8455,618.48785,0.6265355,771.6036,686.2201,0.6711208,742.18646,762.8827,0.75856006,851.0732,621.57117,0.79304135,765.69904,648.0944,0.7341058,848.1328,715.66046,0.80184853,0,0,0,851.0805,433.2523,0.8807181,0,0,0,877.5971,436.09225,0.94416946,833.4686,768.6933,0.5746143,836.4057,765.65814,0.57325405,862.89557,706.8951,0.60096115,718.6879,777.48785,0.39168733,730.4605,774.5449,0.35790247,742.2267,771.6915,0.6873789,1
250,839.3865,439.08102,0.8664472,892.2794,483.2061,0.8689388,907.136,462.6717,0.85330176,883.4384,433.10144,0.5420476,874.6433,389.1038,0.4171906,877.537,503.82602,0.8311916,860.03076,583.3403,0.8723626,812.7626,636.19836,0.8150736,856.9732,621.3792,0.7587216,862.84705,618.48566,0.6259591,771.6084,686.20795,0.66762185,742.1887,762.8816,0.757051,851.0749,621.5731,0.79323065,765.6977,648.0965,0.7333031,848.13007,715.6675,0.8025326,0,0,0,851.07916,433.25238,0.881313,0,0,0,877.59735,436.09485,0.94455343,833.4602,768.69354,0.58328015,836.39734,765.66064,0.5822636,862.8999,706.90247,0.60040206,718.6933,777.4851,0.38872424,730.4658,774.5416,0.355776,742.22595,771.6893,0.68717796,1
251,827.5356,444.95724,0.79248464,880.66284,489.1514,0.8739876,889.36633,477.30994,0.77407986,0,0,0,0,0,0,874.6381,506.65527,0.838919,880.54944,586.2286,0.8787309,848.15607,653.9765,0.8079785,836.48553,609.7483,0.7668992,854.04913,615.58075,0.6543859,756.92773,648.103,0.7417212,748.08044,745.2255,0.6769063,830.43805,603.9677,0.7926219,736.2918,645.1285,0.91942006,739.3655,756.94525,0.8444015,0,0,0,833.53284,436.2568,0.910016,0,0,0,859.90265,450.75916,0.8909723,686.3163,777.50885,0.6901089,701.0267,786.2025,0.72919905,756.9159,765.78064,0.76735705,692.2186,765.7689,0.10505911,698.08435,759.8784,0.13012052,765.76654,762.67126,0.387208,1
252,827.5388,444.95312,0.7945172,880.66223,489.13522,0.8737291,889.36456,477.32144,0.7726645,0,0,0,0,0,0,874.6455,503.90347,0.8412447,880.5483,586.2208,0.87902653,848.16656,653.9789,0.8086399,836.4821,609.7542,0.7673235,854.0459,615.5874,0.6552373,756.9293,648.1004,0.74133086,748.09064,745.2274,0.67519665,830.4323,603.9675,0.79191273,736.2883,645.1294,0.9188807,739.3707,756.94604,0.8445097,0,0,0,833.5345,436.25113,0.911498,0,0,0,859.9004,450.75052,0.8902455,689.13055,777.534,0.69273293,701.03436,786.20197,0.73074543,756.92145,765.7787,0.77029157,692.2259,765.7802,0.10499093,698.0878,759.8978,0.12979795,765.7732,762.6713,0.38716114,1
253,815.79834,447.9279,0.8784309,865.8107,483.24225,0.8864632,859.9964,474.31158,0.80483764,789.41895,459.6807,0.81468254,742.2151,424.3686,0.76788956,874.608,500.80872,0.83899266,898.2175,577.5111,0.8877053,883.5709,656.81116,0.868163,836.3858,597.95514,0.8142562,836.2969,595.01263,0.6816401,759.74945,650.92126,0.8429659,742.13965,762.85724,0.93170345,836.40533,600.8516,0.853981,727.5374,627.5332,0.8259978,647.8976,730.4353,0.8023453,0,0,0,827.51886,438.9834,0.8949084,0,0,0,854.01056,442.02448,0.83507943,580.2909,703.9509,0.6868575,594.95447,718.69293,0.7288488,647.9523,748.1592,0.70460445,695.1668,771.59564,0.7562687,706.90704,765.8211,0.6970179,748.12897,777.4952,0.79624444,1
254,815.79974,447.92606,0.87793636,865.8094,483.23993,0.88628477,859.9928,474.31598,0.80531484,792.1838,459.69135,0.81351787,742.2183,424.36752,0.7693639,874.60724,500.79776,0.83768475,898.219,577.4868,0.8911993,883.56506,656.80365,0.86912346,836.3867,597.9589,0.8145295,836.2983,595.0163,0.6818634,759.75037,650.921,0.8431199,742.1408,762.85626,0.93155724,836.4072,600.8554,0.85408944,727.5352,627.5338,0.8257839,647.89343,730.4489,0.8030397,0,0,0,827.51953,438.9831,0.8949709,0,0,0,854.0092,442.02518,0.8347573,580.2748,703.9851,0.6909114,594.9424,718.71564,0.72960585,647.95276,748.1706,0.7036952,695.16595,771.59467,0.75681555,706.9074,765.8198,0.6975893,748.12994,777.4932,0.7958939,1
255,806.9676,439.0919,0.9059543,854.00256,480.21127,0.91345084,833.44293,465.48505,0.82053554,777.4537,477.3512,0.86349154,718.6838,462.68762,0.87334037,871.668,489.06363,0.8389208,907.1629,562.6481,0.89281845,921.68506,642.0274,0.83587617,833.45776,597.9053,0.8574907,827.5056,592.1313,0.715193,748.0752,645.1612,0.86177623,742.074,762.77264,0.92500436,836.4625,600.82605,0.84903276,739.31195,624.63324,0.8551338,627.38074,665.5776,0.815062,0,0,0,812.75195,435.9937,0.9674103,0,0,0,836.45264,436.27695,0.9126634,600.8485,615.6017,0.7180581,597.87946,624.43243,0.6994156,612.68335,671.4736,0.6731358,695.0473,771.6323,0.77922374,698.1279,765.84875,0.74874055,748.082,774.55304,0.8202809,1
256,806.96765,439.09235,0.9058386,854.0016,480.21066,0.9132129,833.44183,465.48434,0.82070667,777.45404,477.3512,0.8635386,718.6838,462.68787,0.8729781,871.66895,489.062,0.8391684,907.1631,562.6476,0.89263,921.6853,642.0268,0.83564055,833.45605,597.9054,0.8574209,827.50323,592.12915,0.7149818,748.0753,645.16144,0.86163545,742.0741,762.77277,0.92496514,836.4612,600.8281,0.84882873,739.3109,624.6338,0.8552139,627.3859,665.5792,0.81588244,0,0,0,812.7523,435.99417,0.9673321,0,0,0,836.4523,436.27664,0.91264755,600.8481,615.607,0.71773744,597.88043,624.4368,0.6986258,612.689,671.47394,0.6733573,695.0476,771.632,0.77907175,698.1281,765.84894,0.74833363,748.0819,774.5531,0.82021725,1
257,806.9676,439.09262,0.9058139,854.0029,480.21136,0.91348,833.44293,465.4835,0.8207261,777.45435,477.35153,0.8635911,718.6838,462.68903,0.872843,871.66864,489.06403,0.8389963,907.16266,562.64856,0.89278674,921.6856,642.0281,0.83604336,833.4595,597.90533,0.8576779,827.5036,592.12976,0.71523803,748.07715,645.15314,0.86204726,742.07434,762.7722,0.9245626,836.4665,600.82776,0.8480761,739.3156,624.6313,0.85574365,627.38696,665.5804,0.8158393,0,0,0,812.7523,435.99426,0.96738285,0,0,0,836.4521,436.27795,0.9124794,600.8514,615.60944,0.718362,597.88184,624.4378,0.6995392,612.69415,671.478,0.6740969,695.0481,771.6324,0.77872056,698.1284,765.8495,0.74801046,748.082,774.55304,0.81991,1
258,806.9692,439.0915,0.90588075,854.00256,480.21228,0.91394,833.4344,465.4778,0.821021,777.4567,477.3504,0.8637213,718.68677,462.69153,0.872659,871.682,489.07303,0.8386763,907.16766,562.6546,0.89162683,921.6744,642.0397,0.8373395,833.4473,597.9055,0.85856676,824.65717,592.11115,0.71604806,748.07983,645.1654,0.86190754,742.0746,762.7711,0.9246739,836.4592,600.8343,0.84870446,739.3055,624.63824,0.8545783,627.38513,665.5813,0.81599504,0,0,0,812.75385,435.99487,0.9669924,0,0,0,836.4516,438.9836,0.91200584,600.8546,615.59314,0.7190938,597.8832,624.4254,0.70095986,612.6878,671.4772,0.67475045,695.04926,771.6329,0.7789059,698.1303,765.84937,0.74817103,748.0822,774.55066,0.82009506,1
259,795.2416,433.09305,0.854631,842.3004,477.34726,0.8876766,815.8528,462.6821,0.8556516,753.9986,489.03946,0.83568436,680.37354,495.01053,0.80846035,865.8771,483.31158,0.8567922,918.83026,547.9978,0.89119416,939.3928,621.49084,0.866237,833.50616,594.93646,0.8324884,833.3197,592.1197,0.6944679,756.8424,644.9899,0.8822824,742.0778,762.7732,0.9254636,836.3383,594.986,0.82366365,739.1237,600.84564,0.8959417,645.0697,644.99164,0.88906354,0,0,0,806.88855,427.1971,0.8276704,0,0,0,821.68646,433.17944,0.8741442,609.76,598.027,0.7658167,606.85144,606.86176,0.7446455,636.2776,651.0443,0.6865304,695.0385,768.80176,0.78287673,698.1225,765.80475,0.75424093,748.07874,774.56903,0.81868726,1
260,795.2388,433.0888,0.853995,842.29865,477.34537,0.8875579,815.8532,462.68,0.8556993,753.9843,489.0298,0.8372049,680.35095,494.99948,0.8108883,865.8744,483.31015,0.85714614,918.83307,547.9957,0.89133394,939.3938,621.4871,0.86643136,833.5094,594.9373,0.8326244,833.32086,592.12085,0.6943615,756.8418,644.9913,0.8822608,742.07855,762.7719,0.92501533,836.3427,594.98676,0.8237666,739.1282,600.8424,0.8958658,645.0722,644.9955,0.88958776,0,0,0,806.8889,427.19116,0.8269314,0,0,0,821.68756,433.17917,0.8735374,609.7691,598.02234,0.76565063,606.85803,606.8569,0.74396485,636.2812,651.04956,0.68757147,695.0358,768.79767,0.78264374,698.11926,765.8017,0.7550443,748.08154,774.5699,0.81779045,1
261,789.2064,427.20142,0.9028994,836.5097,471.42725,0.88544387,812.8329,459.79437,0.9079743,751.04803,503.79144,0.91212153,674.4985,527.24817,0.8892664,862.9662,480.26508,0.88152987,918.8456,533.2191,0.85354424,951.1893,600.83844,0.9350072,836.2566,589.18256,0.8480072,836.3854,597.95996,0.74295044,762.8366,645.05145,0.97593546,742.1729,762.7662,0.9234091,833.41895,577.5215,0.80018395,727.53625,597.8256,0.87445307,651.07623,662.6929,0.8191047,0,0,0,792.32166,415.44424,0.88039064,0,0,0,818.7172,427.2879,0.8384978,624.44055,618.59595,0.73648334,624.3817,627.4046,0.74059856,648.01764,671.70953,0.88162816,695.14453,768.721,0.77154684,703.89246,765.7408,0.7379271,748.15283,774.575,0.804729,1
